4.528118161787839213e+00,5.019404165812056817e+01
1.690229364572327420e+00,8.819652946438850449e+01
4.951161870830373957e+00,6.114633321108112796e+01
1.790106014866745143e+00,9.311392932235216335e+01
4.981222298353019440e+00,5.634281642888147701e+01
1.413101228267656273e+00,8.868160494354334844e+01
4.381967039100201688e+00,5.049869722288309504e+01
1.948136493365525412e+00,7.890718966354448582e+01
4.032736756408083600e+00,5.747298364289998318e+01
2.023405701284718639e+00,8.196423025554170749e+01
4.535479913887908943e+00,5.213959920984317620e+01
1.899605553325227625e+00,8.868663767124203900e+01
3.905285393526146009e+00,5.208992051609237706e+01
2.895890380497083694e+00,7.772899172174801663e+01
4.614744678619147500e+00,6.981709529037537720e+01
3.794409707647630636e+00,7.541260757575879836e+01
2.097247993441991643e+00,7.711538057113615707e+01
4.122241083183784127e+00,5.333581697296604318e+01
1.678268254629544876e+00,7.974596105979109950e+01
4.662543986631357384e+00,5.542817579866999722e+01
1.720498913567977128e+00,8.713425172676619468e+01
4.565072245689751007e+00,5.331248758809533683e+01
2.090556537693838202e+00,8.447633103114267783e+01
4.878679844550481981e+00,6.176783519073428863e+01
1.829531143004664573e+00,9.321721286894791092e+01
4.165646751388539570e+00,5.304143207351411604e+01
4.533218063527336028e+00,7.623496976222430987e+01
3.953939482049384946e+00,8.063717556641252315e+01
1.973756004716166634e+00,8.131927122553655352e+01
3.878684793150609433e+00,5.969039123818375714e+01
3.868056300189046226e+00,8.665992142791569108e+01
4.309788451499543704e+00,7.754528538177093822e+01
4.134457789638413594e+00,6.984719747386741062e+01
3.868818718430883319e+00,7.789436512231185361e+01
3.830572879311237688e+00,7.619539890412910665e+01
4.439829301078043855e+00,9.401016183818622096e+01
2.367690732831799760e+00,7.479701149833840645e+01
4.300625270061039451e+00,4.923255272560129470e+01
3.828950203453841183e+00,8.311068655117881576e+01
4.464558405768127791e+00,8.131276067289256559e+01
3.980469501285837097e+00,7.158035723458921495e+01
4.614919441486366125e+00,7.689567872016901617e+01
1.570806395503406172e+00,7.537795649939340592e+01
4.959374072373635478e+00,6.518786722629313601e+01
4.233606812010723530e+00,7.832729351716960764e+01
4.498970536084519800e+00,7.274093812299854278e+01
4.049776966418278334e+00,7.801636806878940433e+01
4.148849047090348741e+00,7.793522641269612450e+01
3.945352410523237818e+00,7.839550473794757579e+01
3.915324183611693876e+00,7.460868406608288694e+01
1.958699647191509907e+00,7.761635073793947015e+01
4.666302414585590697e+00,6.394639994760784418e+01
7.479135625531020404e-01,7.951147166401936772e+01
4.796535218466096318e+00,4.851800594171061221e+01
1.721346357194261323e+00,8.681041382366423420e+01
4.576803898515841240e+00,5.358090604267183465e+01
1.748529555591654461e+00,8.512867281749718984e+01
4.690450909738052232e+00,5.090808299992952612e+01
1.818366525617552520e+00,9.591619235190010784e+01
4.456524806884746503e+00,4.994150554564266287e+01
1.858733677697657738e+00,8.008424408687685059e+01
4.603515226612215017e+00,7.774939685183824167e+01
4.389351714072273758e+00,8.064746178822903744e+01
3.865263732614975911e+00,7.225408234199623791e+01
4.846938311986632719e+00,7.478953923211413723e+01
3.909643305738222274e+00,7.811456668603621267e+01
4.003587963872948130e+00,8.652025148680405664e+01
1.937246878003316741e+00,6.892697870588911258e+01
4.053539795424910608e+00,5.537226901357686160e+01
1.988621651742382035e+00,8.255475198336245057e+01
4.562964252043263613e+00,4.906953092932801042e+01
1.794567531944339489e+00,8.188192785142098273e+01
3.713256073141728120e+00,5.696227043548357472e+01
3.025960770376601605e+00,8.382071404361694533e+01
4.935174478862470515e+00,5.596118257235097104e+01
3.291959750069683999e+00,8.392822714488150382e+01
4.375467108064055033e+00,7.369667073746052210e+01
1.731834313999763841e+00,7.832590204582869831e+01
4.297544694257097397e+00,5.681143322113018002e+01
2.359897952201573723e+00,7.866927847026447296e+01
4.545547401873034410e+00,5.712447898809487867e+01
2.057069699544808561e+00,8.980824192139165518e+01
4.355580119017647078e+00,6.173576009805531584e+01
4.329879343325935714e+00,8.702769418213514996e+01
1.736835963282888251e+00,7.862688428553333608e+01
4.953762758384895548e+00,5.073999818028003261e+01
1.889494993155149460e+00,9.829242806017708745e+01
4.211216016977150645e+00,4.749596779134550673e+01
3.864270225690324523e+00,7.847214241228654430e+01
3.897738985566579384e+00,7.778802143307748906e+01
3.970450119871876016e+00,6.488808428575059395e+01
1.811020045152317071e+00,8.402903494136774043e+01
4.561873437598016778e+00,4.978769299247175439e+01
2.048220963277236351e+00,8.289854102732964236e+01
4.621990956851535159e+00,5.924346151050088594e+01
1.937456088463247461e+00,7.943682406949341157e+01
4.362405175514751043e+00,4.959249892113579961e+01
1.950454235359216471e+00,8.818330713485076444e+01
4.436452902048530156e+00,4.970694662076957115e+01
3.216018822258503551e+00,8.476870451302127663e+01
4.102688759768676974e+00,7.407003576426286884e+01
1.862220951661974322e+00,7.506861666706134883e+01
5.102357793625119875e+00,6.477290345150836970e+01
1.738379124221439032e+00,8.867396294738189511e+01
4.063527413474711913e+00,4.905165893846127290e+01
1.906525487373027516e+00,8.788968418900870461e+01
4.821785171182490615e+00,5.086047831671469055e+01
3.890015954528918574e+00,7.763316899347746869e+01
2.008599059329371883e+00,8.496773320991557910e+01
3.799543667840920680e+00,6.427799796706099755e+01
3.950691208234030416e+00,7.530617014611868854e+01
2.429538101179919085e+00,7.633824851909839992e+01
4.384566230781871354e+00,6.866921166171137259e+01
4.340322265160192039e+00,9.192694274748281202e+01
4.303538734327484683e+00,6.812404247911337052e+01
1.767478887111622932e+00,8.696168372131037927e+01
4.326836346667498390e+00,6.186908498507690979e+01
1.855564838790245918e+00,8.181098594989386186e+01
4.488677601063097100e+00,5.531321794841156247e+01
1.654589062268503108e+00,9.304590679511295548e+01
4.794419972674731412e+00,5.259619647674562515e+01
2.354624031177578569e+00,8.376933145289063987e+01
3.635532108445806543e+00,6.929701540286578165e+01
4.162903127156639016e+00,7.281273518363234132e+01
1.831519578360092826e+00,9.276454438182811657e+01
4.331791813158861082e+00,5.087564781321383833e+01
4.152101323900558860e+00,8.737661230875170304e+01
3.996156123611328770e+00,7.703249467073848678e+01
4.122744798900972008e+00,7.385361787067320449e+01
4.147046219996711081e+00,7.204141142359971184e+01
4.000752448652301396e+00,8.238309574016938086e+01
4.055043995562171766e+00,7.511842493905048457e+01
1.942027155921443260e+00,8.016344336258103453e+01
4.441545962543112402e+00,4.943165197134078426e+01
1.998013582284259959e+00,9.133969330087097660e+01
4.283482203443364611e+00,5.327737881294154931e+01
1.708834580372658785e+00,8.650081521365446235e+01
4.538917261841260320e+00,4.962968257405948691e+01
4.480928748595238709e+00,7.902207553259600559e+01
4.019130567977110324e+00,8.884293116262716694e+01
4.382154567604869655e+00,8.711335382043714048e+01
2.057980781776136858e+00,7.649834596645422380e+01
4.455594067888839938e+00,5.960795585950659614e+01
4.155959710517398875e+00,7.972864879206954924e+01
1.965216470731280918e+00,8.945611417114962194e+01
4.416166192624447540e+00,4.491392943383527836e+01
2.972378214064524293e+00,9.283202268135951840e+01
4.127645247367439651e+00,7.227074338823206290e+01
2.186340061318453820e+00,7.146605560674555591e+01
3.947744069836359948e+00,5.371487367623636544e+01
3.293675744693731477e+00,7.825069731080029101e+01
1.752568386910281939e+00,7.397482717799047691e+01
4.684710558374893807e+00,6.527651238689436752e+01
1.596874315205841999e+00,7.804174894334123280e+01
4.715678187204948912e+00,5.778876175620448663e+01
4.621889912088117391e+00,8.683461289840442987e+01
4.276166246016139816e+00,7.239757741599915164e+01
2.054677749497534567e+00,8.360759992475904312e+01
4.955866601354322221e+00,4.636843925645030851e+01
1.953353254918646975e+00,8.433332749302138609e+01
4.172949979629161810e+00,5.630368389748267788e+01
4.033639354717022840e+00,8.634971876764848275e+01
4.462977873846324606e+00,6.769748892045782895e+01
4.428088048852330871e+00,8.525571774778340739e+01
4.562545767008380437e+00,7.527927147899796978e+01
1.866646927026360814e+00,7.286132285426717203e+01
4.107268626789013943e+00,5.235315762007389395e+01
3.928791454750564238e+00,8.155578240931031075e+01
3.915538143876931443e+00,9.250673996187275350e+01
1.999918297080430341e+00,7.696419117778168584e+01
4.475056371530456545e+00,5.279270453270989805e+01
1.839657531871165208e+00,9.565282549444043525e+01
3.973598664507775879e+00,4.730430549421674868e+01
2.583598912306940942e+00,8.916482389964119193e+01
4.630435790045619449e+00,6.329927223999582964e+01
3.990976170022456859e+00,8.407358769901783546e+01
1.824340989216618247e+00,7.594928050464812941e+01
4.931948381026647787e+00,6.068250957888999864e+01
1.755862780657167166e+00,8.301402670704500508e+01
4.682543971869755239e+00,4.956184493688865444e+01
3.897885831306422411e+00,8.486726127604357828e+01
3.959833326540321163e+00,7.783621104484498687e+01
4.017366566856230392e+00,7.742087625679150165e+01
3.988388150664949006e+00,8.129002660532606228e+01
4.106411914898635551e+00,7.811987786361152075e+01
3.975461370324833155e+00,7.582455754080903887e+01
3.848246086891044193e+00,7.444604924181170702e+01
2.000973415912595144e+00,8.178914941791026649e+01
4.007137286485595418e+00,6.544591303371458935e+01
1.964986881376850736e+00,8.398703447651215015e+01
4.383315866779647685e+00,4.744468614219552194e+01
1.794475114671410854e+00,9.337541708884894831e+01
4.711885085307883969e+00,4.725008351607697676e+01
1.976080839887907503e+00,8.674136955761734669e+01
4.682015632812649208e+00,5.072039525509084967e+01
1.875306899785804671e+00,7.762331468956716662e+01
4.630297542280531253e+00,5.446290634652940099e+01
2.107571588434651755e+00,8.687573984049760156e+01
3.942380451063079772e+00,5.192508274137669133e+01
